item,subgraph_count,subgraph_list,subgraph_code_list
<http://www.wikidata.org/entity/Q16211516>,2,sports season|Wikimedia list article,Q27020041|Q13406463
<http://www.wikidata.org/entity/Q1778747>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q19847938>,2,village|hamlet,Q532|Q5084
<http://www.wikidata.org/entity/Q20664150>,2,village|hamlet,Q532|Q5084
<http://www.wikidata.org/entity/Q21965421>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q21965423>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q21976723>,2,village|island,Q532|Q23442
<http://www.wikidata.org/entity/Q23831652>,2,village|human settlement,Q532|Q486972
<http://www.wikidata.org/entity/Q24821814>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24829478>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24847713>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24882079>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25049524>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25081395>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25093297>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25191463>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25287824>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25296833>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25300326>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28226464>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28227578>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28228602>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28229730>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28229836>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28231015>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28234276>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28234697>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28234707>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28309371>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28309667>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28310358>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28310591>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28311343>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28311985>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28313521>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28317903>,2,clinical trial|scholarly article,Q30612|Q13442814
<http://www.wikidata.org/entity/Q28477406>,2,clinical trial|scholarly article,Q30612|Q13442814
<http://www.wikidata.org/entity/Q29874536>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q29874828>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q29875469>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q29930673>,2,building|architectural structure,Q41176|Q811979
<http://www.wikidata.org/entity/Q32124230>,2,Wikimedia list article|Wikimedia category,Q13406463|Q4167836
<http://www.wikidata.org/entity/Q46108134>,2,hamlet|street,Q5084|Q79007
<http://www.wikidata.org/entity/Q4839279>,2,film|album,Q11424|Q482994
<http://www.wikidata.org/entity/Q61025595>,2,"version, edition, or translation|literary work",Q3331189|Q7725634
<http://www.wikidata.org/entity/Q7007597>,2,watercourse|human settlement,Q355304|Q486972
<http://www.wikidata.org/entity/Q77112579>,2,"version, edition, or translation|literary work",Q3331189|Q7725634
<http://www.wikidata.org/entity/Q8553166>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q97645582>,2,village|church building,Q532|Q16970
<http://www.wikidata.org/entity/Q12686593>,2,human|film,Q5|Q11424
<http://www.wikidata.org/entity/Q12708690>,2,village|hamlet,Q532|Q5084
<http://www.wikidata.org/entity/Q1477611>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q15401946>,2,collection|island,Q2668072|Q23442
<http://www.wikidata.org/entity/Q1946435>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q20060>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q2124950>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q23690748>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q23692039>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q23700732>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q24027941>,2,village|human settlement,Q532|Q486972
<http://www.wikidata.org/entity/Q24826720>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24878183>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q24895010>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25021663>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25022284>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25103572>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25161544>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25290556>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25291383>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q26851832>,2,literary work|scholarly article,Q7725634|Q13442814
<http://www.wikidata.org/entity/Q27025354>,2,scholarly article|clinical trial,Q13442814|Q30612
<http://www.wikidata.org/entity/Q28227426>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28231986>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28233329>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28242383>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28266874>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28279365>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28292898>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28311367>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28313193>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28314256>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q29883126>,2,architectural structure|church building,Q811979|Q16970
<http://www.wikidata.org/entity/Q30232632>,2,building|house,Q41176|Q3947
<http://www.wikidata.org/entity/Q30755609>,2,scholarly article|clinical trial,Q13442814|Q30612
<http://www.wikidata.org/entity/Q3195537>,2,village|hamlet,Q532|Q5084
<http://www.wikidata.org/entity/Q331122>,2,Wikimedia disambiguation page|family name,Q4167410|Q101352
<http://www.wikidata.org/entity/Q5716183>,2,village|human settlement,Q532|Q486972
<http://www.wikidata.org/entity/Q62305071>,2,scholarly article|encyclopedia article,Q13442814|Q13433827
<http://www.wikidata.org/entity/Q79980825>,2,item of collection or exhibition|painting,Q18593264|Q3305213
<http://www.wikidata.org/entity/Q9071316>,2,Wikimedia disambiguation page|Wikimedia list article,Q4167410|Q13406463
<http://www.wikidata.org/entity/Q11087615>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q1235150>,2,literary work|collection,Q7725634|Q2668072
<http://www.wikidata.org/entity/Q12831152>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q1340913>,2,Wikimedia list article|Wikimedia disambiguation page,Q13406463|Q4167410
<http://www.wikidata.org/entity/Q15725906>,2,Wikimedia list article|Wikimedia category,Q13406463|Q4167836
<http://www.wikidata.org/entity/Q16705616>,2,hamlet|human settlement,Q5084|Q486972
<http://www.wikidata.org/entity/Q17445024>,2,architectural structure|house,Q811979|Q3947
<http://www.wikidata.org/entity/Q20384791>,2,Wikimedia list article|film,Q13406463|Q11424
<http://www.wikidata.org/entity/Q20663781>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q2136897>,2,architectural structure|church building,Q811979|Q16970
<http://www.wikidata.org/entity/Q21963947>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q2282503>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q23692998>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q23694051>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q23695638>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q24818401>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24837974>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24842330>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24910767>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25021479>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25033791>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q25048202>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25048555>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25283821>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q25294929>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28226684>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28230905>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28234269>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28234508>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28253214>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28287229>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28311558>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28311739>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q31188778>,2,architectural structure|church building,Q811979|Q16970
<http://www.wikidata.org/entity/Q36306550>,2,"version, edition, or translation|scholarly article",Q3331189|Q13442814
<http://www.wikidata.org/entity/Q44080563>,2,hamlet|human settlement,Q5084|Q486972
<http://www.wikidata.org/entity/Q55783276>,2,"literary work|version, edition, or translation",Q7725634|Q3331189
<http://www.wikidata.org/entity/Q61707817>,2,literary work|album,Q7725634|Q482994
<http://www.wikidata.org/entity/Q63684394>,2,"version, edition, or translation|scholarly article",Q3331189|Q13442814
<http://www.wikidata.org/entity/Q6464758>,2,hamlet|human settlement,Q5084|Q486972
<http://www.wikidata.org/entity/Q66315637>,2,house|building,Q3947|Q41176
<http://www.wikidata.org/entity/Q80017097>,2,painting|item of collection or exhibition,Q3305213|Q18593264
<http://www.wikidata.org/entity/Q80021692>,2,painting|item of collection or exhibition,Q3305213|Q18593264
<http://www.wikidata.org/entity/Q83494427>,2,street|mountain,Q79007|Q8502
<http://www.wikidata.org/entity/Q9364297>,2,hamlet|human settlement,Q5084|Q486972
<http://www.wikidata.org/entity/Q13661908>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q14750100>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q16709195>,2,human settlement|hamlet,Q486972|Q5084
<http://www.wikidata.org/entity/Q16711180>,2,human settlement|hamlet,Q486972|Q5084
<http://www.wikidata.org/entity/Q16893337>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q1765692>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q18022142>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q1869839>,2,island|mountain,Q23442|Q8502
<http://www.wikidata.org/entity/Q19901418>,2,Wikimedia list article|position,Q13406463|Q4164871
<http://www.wikidata.org/entity/Q20456652>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q21963856>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q2256917>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q22724503>,2,Wikimedia template|Wikimedia category,Q11266439|Q4167836
<http://www.wikidata.org/entity/Q22954354>,2,house|building,Q3947|Q41176
<http://www.wikidata.org/entity/Q23689271>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q23695289>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q23701829>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q24838128>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24885935>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25256373>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25288971>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28227051>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28227639>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28233698>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28234165>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28267903>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28309243>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28310210>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28310307>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28310439>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28311242>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28312719>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28313536>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q29479161>,2,house|architectural structure,Q3947|Q811979
<http://www.wikidata.org/entity/Q29932550>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q31691040>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q34818988>,2,"version, edition, or translation|Wikinews article",Q3331189|Q17633526
<http://www.wikidata.org/entity/Q3517574>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q4498653>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q4906881>,2,film|album,Q11424|Q482994
<http://www.wikidata.org/entity/Q1115167>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q11896916>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q13653023>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q16147842>,2,Wikimedia list article|position,Q13406463|Q4164871
<http://www.wikidata.org/entity/Q16716603>,2,hamlet|human settlement,Q5084|Q486972
<http://www.wikidata.org/entity/Q19196710>,2,"literary work|version, edition, or translation",Q7725634|Q3331189
<http://www.wikidata.org/entity/Q20383631>,2,island|human settlement,Q23442|Q486972
<http://www.wikidata.org/entity/Q21286725>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q21917163>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q21963853>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q21965320>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q2285205>,2,street|building,Q79007|Q41176
<http://www.wikidata.org/entity/Q23689988>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q23690872>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q23715839>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q24824604>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q24830386>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24847162>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24853429>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24879686>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24883949>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25018406>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25023554>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25033849>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25121889>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q25153847>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q25175439>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q25278751>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q25290575>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q25296558>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q25311027>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28230623>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28230903>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28231548>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28234294>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28308476>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28308766>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28309165>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28309975>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28311935>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28311998>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28312367>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q29785531>,2,architectural structure|church building,Q811979|Q16970
<http://www.wikidata.org/entity/Q29883840>,2,architectural structure|church building,Q811979|Q16970
<http://www.wikidata.org/entity/Q3401172>,2,stream|river,Q47521|Q4022
<http://www.wikidata.org/entity/Q4247504>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q5046726>,2,architectural structure|human settlement,Q811979|Q486972
<http://www.wikidata.org/entity/Q64983767>,2,"literary work|version, edition, or translation",Q7725634|Q3331189
<http://www.wikidata.org/entity/Q820752>,2,Wikimedia disambiguation page|Wikimedia list article,Q4167410|Q13406463
<http://www.wikidata.org/entity/Q92189251>,2,building|primary school,Q41176|Q9842
<http://www.wikidata.org/entity/Q10789464>,2,village in India|human settlement,Q56436498|Q486972
<http://www.wikidata.org/entity/Q13416156>,2,village|human settlement,Q532|Q486972
<http://www.wikidata.org/entity/Q13667186>,2,village|hamlet,Q532|Q5084
<http://www.wikidata.org/entity/Q14642171>,2,village|human settlement,Q532|Q486972
<http://www.wikidata.org/entity/Q16706803>,2,hamlet|human settlement,Q5084|Q486972
<http://www.wikidata.org/entity/Q16707562>,2,hamlet|human settlement,Q5084|Q486972
<http://www.wikidata.org/entity/Q16722120>,2,hamlet|human settlement,Q5084|Q486972
<http://www.wikidata.org/entity/Q1741212>,2,river|stream,Q4022|Q47521
<http://www.wikidata.org/entity/Q19362709>,2,building|architectural structure,Q41176|Q811979
<http://www.wikidata.org/entity/Q20465235>,2,village|hamlet,Q532|Q5084
<http://www.wikidata.org/entity/Q20466148>,2,village|hamlet,Q532|Q5084
<http://www.wikidata.org/entity/Q2284816>,2,village|human settlement,Q532|Q486972
<http://www.wikidata.org/entity/Q23692692>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q23719905>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q24014820>,2,village|human settlement,Q532|Q486972
<http://www.wikidata.org/entity/Q24822263>,2,river|watercourse,Q4022|Q355304
